tool		Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6
eca-rers2012/Problem01_label09.yml	true	true	104.435538697	76.39545649399952	1117.351936	cloud-23979	true	103.80206197	76.31299886000124	1101.541376	cloud-24276	true	119.522042716	85.59932950100483	1385.455616	cloud-23933	TIMEOUT	990.3638853	962.066708555998	1063.530496	cloud-23982
eca-rers2012/Problem01_label10.yml	true	true	102.536177583	75.2840658160003	1254.383616	cloud-23979	true	101.779996233	73.53083103499375	997.376000	cloud-24261	true	119.311674636	86.46635299999616	1070.039040	cloud-24259	TIMEOUT	990.392463165	965.790766243008	1023.578112	cloud-23980
eca-rers2012/Problem01_label11.yml	true	true	132.268271173	98.20996673100035	1065.422848	cloud-23979	true	104.081618402	76.94375413400121	1198.432256	cloud-24261	true	108.577983944	79.58376879299612	1135.095808	cloud-23979	TIMEOUT	990.382578095	961.6145530600043	1077.092352	cloud-23982
eca-rers2012/Problem01_label12.yml	true	true	101.388713066	72.51890571900003	1059.172352	cloud-23979	true	83.308719911	59.84030592501222	1208.623104	cloud-24261	true	104.253421148	75.62792507999984	1051.402240	cloud-24259	TIMEOUT	990.391140334	964.7700222819985	911.642624	cloud-23933
eca-rers2012/Problem01_label13.yml	true	true	108.970452757	78.61142728999948	1031.389184	cloud-23979	true	102.533759274	73.95807645099922	1061.937152	cloud-23933	true	90.834234083	64.44928500699916	997.744640	cloud-23979	TIMEOUT	990.397065485	960.553535287996	874.717184	cloud-23938
eca-rers2012/Problem01_label14.yml	true	true	82.113717249	57.508594143000664	1021.489152	cloud-24259	true	81.731466302	57.14237190000131	1009.934336	cloud-24261	true	85.640113449	57.76641232800466	1048.428544	cloud-23979	TIMEOUT	990.397609853	965.8652825110184	1185.431552	cloud-23979
eca-rers2012/Problem01_label15.yml	false	false(unreach-call)	89.750822417	59.36703837499954	1133.916160	cloud-23979	false(unreach-call)	88.600921327	60.57453493800131	1125.031936	cloud-23979	false(unreach-call)	101.234032227	65.28657250100514	1040.052224	cloud-23933	TIMEOUT	990.3867442	962.9055399869976	1057.243136	cloud-23938
eca-rers2012/Problem01_label16.yml	true	true	102.63024993	74.58308325600046	1192.247296	cloud-24259	true	116.671737651	86.48679911100044	1115.914240	cloud-24276	true	102.839191013	74.61828322100337	1122.766848	cloud-23979	TIMEOUT	990.40173123	961.0225057350181	1161.953280	cloud-23933
eca-rers2012/Problem01_label17.yml	true	true	94.649911649	65.43911159100026	1325.678592	cloud-23933	true	89.959089991	62.259064800993656	1033.007104	cloud-24261	true	112.832536906	78.3607442499997	1047.277568	cloud-24259	TIMEOUT	990.318828981	969.5723153720028	925.630464	cloud-23980
eca-rers2012/Problem01_label18.yml	true	true	90.236087277	62.501448925999284	1122.824192	cloud-24259	true	89.78917173	63.624146128000575	944.799744	cloud-24261	true	85.4409368	60.52880362099677	1123.676160	cloud-23979	TIMEOUT	990.420757109	961.3557029250078	1173.819392	cloud-23938
eca-rers2012/Problem01_label19.yml	true	true	98.364867654	68.44346913500158	1124.286464	cloud-24259	true	92.184728824	64.107243860999	1013.514240	cloud-24261	true	86.479965131	60.7008862770017	1002.881024	cloud-23979	TIMEOUT	990.378040337	964.133677232021	1037.156352	cloud-23982
eca-rers2012/Problem01_label20.yml	false	false(unreach-call)	93.799808055	63.916456402999756	1134.149632	cloud-24259	false(unreach-call)	97.637922471	65.65152504499929	1187.831808	cloud-23933	false(unreach-call)	105.380421598	71.59383436100325	1049.010176	cloud-23933	TIMEOUT	990.34173397	964.05850245498	1038.475264	cloud-23982
eca-rers2012/Problem01_label21.yml	false	false(unreach-call)	98.371260441	63.90241046899973	941.318144	cloud-23979	false(unreach-call)	85.823154133	59.213047176002874	1144.647680	cloud-23979	false(unreach-call)	84.504128128	55.73682968199864	1226.899456	cloud-23979	TIMEOUT	990.388300829	962.0212970119901	1024.495616	cloud-23933
eca-rers2012/Problem01_label22.yml	true	true	110.158270523	80.77444796200143	1056.137216	cloud-23979	true	107.17685418	77.52760683000088	1173.753856	cloud-23933	true	120.410909399	86.86711893699976	1028.104192	cloud-23933	TIMEOUT	990.396243692	961.5419379090017	1009.934336	cloud-23938
eca-rers2012/Problem01_label23.yml	true	true	89.54920779	62.57862815200133	1036.034048	cloud-23933	true	96.749334825	67.44944050999766	1124.458496	cloud-23933	true	103.448073905	74.59769861999939	1044.332544	cloud-23933	TIMEOUT	990.30274367	969.1050476550008	1026.232320	cloud-23940
eca-rers2012/Problem01_label24.yml	true	true	97.405227717	70.88389466400008	968.470528	cloud-23979	true	74.081232891	53.161152192988084	1110.065152	cloud-23939	true	115.727130268	82.51195586800168	1007.030272	cloud-24259	TIMEOUT	990.427644106	963.4092023389821	1049.829376	cloud-23933
eca-rers2012/Problem01_label25.yml	true	true	88.475828005	64.09732771500057	1090.191360	cloud-24259	true	96.316814608	69.17145311100103	982.233088	cloud-24276	true	109.54281898	77.31696445900161	1073.512448	cloud-24259	TIMEOUT	990.326853545	967.8288979250065	1058.222080	cloud-23980
eca-rers2012/Problem01_label26.yml	true	true	89.727358079	62.189945609999995	1106.767872	cloud-23979	true	95.811215107	65.64457695400051	966.082560	cloud-24276	true	79.151892845	54.87348500399821	1073.405952	cloud-23979	TIMEOUT	990.344907548	961.2615447599965	965.926912	cloud-23982
eca-rers2012/Problem01_label27.yml	true	true	88.118432809	59.03930294800011	1133.289472	cloud-23979	true	94.673704822	65.2080404949993	1057.599488	cloud-24276	true	91.648728991	62.64944952899896	1006.460928	cloud-23933	TIMEOUT	990.348722172	966.1925862109929	981.909504	cloud-23980
eca-rers2012/Problem01_label28.yml	true	true	90.691386463	61.94212462300129	1241.292800	cloud-23933	true	84.441771287	57.800117418999434	940.224512	cloud-24276	true	81.84944465	56.648275952000404	1077.645312	cloud-23979	TIMEOUT	990.359774127	961.5187043740007	1061.605376	cloud-23938
eca-rers2012/Problem01_label29.yml	true	true	90.367066336	63.603673598000114	1058.467840	cloud-23933	true	104.14738054	73.88271399099904	940.343296	cloud-23933	true	102.009428105	72.62768677299982	1210.773504	cloud-23933	TIMEOUT	990.35799383	960.6619821319764	942.534656	cloud-23938
eca-rers2012/Problem01_label30.yml	true	true	81.65697776	57.85712216799948	1145.602048	cloud-23933	true	95.060245088	67.72184490600193	1061.240832	cloud-24261	true	109.10413667	78.09475057999953	959.197184	cloud-24259	TIMEOUT	990.35221497	968.7197209050064	943.804416	cloud-23980
eca-rers2012/Problem01_label31.yml	true	true	87.985001658	62.59035425000002	1037.484032	cloud-23933	true	91.488312611	64.0824006699986	979.591168	cloud-24261	true	107.91650648	77.4586729290022	1116.143616	cloud-24259	TIMEOUT	990.307492283	963.1226792219968	1040.117760	cloud-23982
eca-rers2012/Problem01_label32.yml	false	TIMEOUT	990.535157403	945.6295382019998	1496.936448	cloud-23979	false(unreach-call)	132.86506777	98.93881893400248	1122.668544	cloud-24276	false(unreach-call)	140.661467077	107.00019357100246	1115.828224	cloud-24259	TIMEOUT	990.313498355	962.1413887600065	1161.543680	cloud-23982
eca-rers2012/Problem01_label33.yml	false	false(unreach-call)	102.180902501	74.02661099700072	1096.216576	cloud-24259	false(unreach-call)	114.870041896	86.13199874699785	1120.043008	cloud-23979	false(unreach-call)	106.769288681	77.86670956499984	1335.623680	cloud-23979	TIMEOUT	990.318267834	966.5643819569959	1102.553088	cloud-23979
eca-rers2012/Problem01_label34.yml	true	true	111.427180078	80.92059366199965	1193.254912	cloud-24259	true	110.051645098	83.26555224900221	1142.181888	cloud-23933	true	124.927720433	95.49553913599811	1071.386624	cloud-23933	TIMEOUT	990.385058588	963.008201737015	960.954368	cloud-23938
eca-rers2012/Problem01_label35.yml	false	false(unreach-call)	86.840388607	56.0142758180009	982.355968	cloud-23979	false(unreach-call)	86.615892106	57.49577774900172	958.513152	cloud-24276	false(unreach-call)	90.687344287	59.692531052998675	1116.315648	cloud-23933	TIMEOUT	990.32642526	964.4539817009936	914.554880	cloud-23979
eca-rers2012/Problem01_label36.yml	true	true	151.398768222	115.65946713500125	2031.734784	cloud-23933	true	109.155332064	78.37868638999498	1137.725440	cloud-23933	true	110.656966569	80.19782681100332	1069.891584	cloud-24259	TIMEOUT	990.376481872	962.3459950209945	1009.451008	cloud-23938
eca-rers2012/Problem01_label37.yml	false	false(unreach-call)	104.686937235	72.23649488299998	1223.634944	cloud-23979	false(unreach-call)	98.232980488	69.489569475998	1082.208256	cloud-23979	false(unreach-call)	99.226774026	67.47499992499979	1036.087296	cloud-23933	TIMEOUT	990.403082618	963.923116837017	1026.805760	cloud-23979
eca-rers2012/Problem01_label38.yml	false	false(unreach-call)	94.042527662	64.10451784199995	1182.511104	cloud-24259	false(unreach-call)	88.527570105	62.16334787199958	1049.473024	cloud-23933	false(unreach-call)	89.803068828	61.76115442700029	1166.151680	cloud-23979	TIMEOUT	990.3909821	960.4135280109767	938.217472	cloud-23938
eca-rers2012/Problem01_label39.yml	true	true	89.025935062	63.318522903002304	1072.812032	cloud-23979	true	91.910326983	62.0140554210011	1102.491648	cloud-23933	true	83.652467744	57.36672006899971	1230.069760	cloud-23979	TIMEOUT	990.34487812	962.6701660889958	928.030720	cloud-23933
eca-rers2012/Problem01_label40.yml	true	true	83.430374605	59.05528269899969	1113.321472	cloud-23933	true	93.198494638	66.3397289429995	1119.006720	cloud-24276	true	85.736405257	57.61846013199829	1099.386880	cloud-23979	TIMEOUT	990.340092294	964.6644820480142	1029.672960	cloud-23982
eca-rers2012/Problem01_label41.yml	true	true	81.741525323	57.583847059999925	1196.924928	cloud-23933	true	69.662210022	48.21273208600178	1071.869952	cloud-23942	true	92.033873067	64.32268054100132	1038.667776	cloud-23933	TIMEOUT	990.323986302	964.6956834290177	1077.055488	cloud-23979
eca-rers2012/Problem01_label42.yml	true	true	78.908365538	54.84277092800039	1088.135168	cloud-23933	true	81.944178344	57.057929350998165	1090.883584	cloud-23933	true	95.900234888	68.68356091600072	1030.221824	cloud-24259	TIMEOUT	990.348115872	966.0299999810231	1019.850752	cloud-23980
eca-rers2012/Problem01_label43.yml	true	true	88.076077239	61.6507337109997	1039.261696	cloud-24259	true	97.617146394	68.33338621000075	927.662080	cloud-24276	true	86.885181582	58.39974875799817	949.776384	cloud-23979	TIMEOUT	990.439040296	962.7374124210037	1017.049088	cloud-23938
eca-rers2012/Problem01_label44.yml	false	false(unreach-call)	76.973124951	49.01563707999958	1029.668864	cloud-23979	false(unreach-call)	73.055455527	46.79180854900187	898.363392	cloud-23933	false(unreach-call)	80.048702608	51.50051097100004	895.807488	cloud-23933	TIMEOUT	990.318333008	966.6406263219833	1095.700480	cloud-23980
eca-rers2012/Problem01_label45.yml	true	true	97.395717992	70.86789539099846	1034.207232	cloud-24259	true	97.959457118	72.02664079300303	1047.879680	cloud-24261	true	104.466961227	77.5902886690019	1131.110400	cloud-23979	TIMEOUT	990.371389652	964.1103477900033	970.858496	cloud-23933
eca-rers2012/Problem01_label46.yml	true	true	95.479994724	72.60234994500024	1268.838400	cloud-24259	true	114.41188699	84.0816773070037	1036.705792	cloud-23933	true	114.972235922	86.24984107	1031.962624	cloud-23933	TIMEOUT	990.322394377	965.0654487309803	998.395904	cloud-23979
eca-rers2012/Problem01_label47.yml	false	false(unreach-call)	113.623313701	82.64695412799847	1239.703552	cloud-23933	false(unreach-call)	136.321060302	98.27387272700071	1058.291712	cloud-24276	false(unreach-call)	133.327361466	98.55076376799843	1309.560832	cloud-23933	TIMEOUT	990.301629536	968.6988614329894	992.026624	cloud-23942
eca-rers2012/Problem01_label48.yml	true	true	85.197896611	59.7209610050013	1136.279552	cloud-23933	true	84.692904534	60.5232364020012	1114.836992	cloud-23979	true	96.180340549	66.17949811200378	965.484544	cloud-23979	TIMEOUT	990.369252138	961.2574160379882	1040.441344	cloud-23982
eca-rers2012/Problem01_label49.yml	true	true	98.361023232	67.63536374199975	1025.445888	cloud-23979	true	98.09729988	68.98467249599707	1091.026944	cloud-23933	true	107.610780048	74.64464224299445	931.987456	cloud-24259	TIMEOUT	990.38422397	965.8722248080012	1019.637760	cloud-23979
eca-rers2012/Problem01_label50.yml	false	false(unreach-call)	111.138258536	82.35520784800019	1144.336384	cloud-24259	false(unreach-call)	120.445928844	89.09008429100504	1155.661824	cloud-24261	false(unreach-call)	127.047626795	96.06029926100018	1234.321408	cloud-23933	TIMEOUT	990.313593405	967.8646228449943	1050.636288	cloud-23980
eca-rers2012/Problem01_label51.yml	true	true	74.176189238	52.08079689599981	1151.365120	cloud-23933	true	84.048710036	58.01453698199475	1166.327808	cloud-24261	true	82.730361215	57.675086156999896	1021.476864	cloud-23979	TIMEOUT	990.416419263	959.1010144810134	976.601088	cloud-23938
eca-rers2012/Problem01_label52.yml	true	true	81.323889919	55.817992606996995	1237.708800	cloud-24259	true	75.415121605	51.118755760006025	1109.086208	cloud-24261	true	91.977058512	63.470181443999536	1068.584960	cloud-23933	TIMEOUT	990.394967415	962.984381747985	1018.298368	cloud-23938
eca-rers2012/Problem01_label53.yml	true	true	83.904245579	58.16638576800324	1172.873216	cloud-24259	true	88.091428401	60.35611006299587	1076.576256	cloud-24276	true	74.958651302	52.78615995900327	1216.081920	cloud-23979	TIMEOUT	990.358733915	966.0782446039957	1006.882816	cloud-23980
eca-rers2012/Problem01_label54.yml	true	true	95.923188378	67.42436541200004	1056.612352	cloud-23979	true	86.315469963	59.35510390899435	1169.481728	cloud-24261	true	82.17553484	57.95928707099665	1034.317824	cloud-23979	TIMEOUT	990.39671221	963.4112944820081	1008.160768	cloud-23979
eca-rers2012/Problem01_label55.yml	true	true	85.307402234	58.852530205998846	1060.872192	cloud-23933	true	95.269543439	66.41500005000125	938.012672	cloud-23979	true	93.084739164	66.02640189100202	912.125952	cloud-24259	TIMEOUT	990.418452367	961.8186134630232	1016.074240	cloud-23938
eca-rers2012/Problem01_label56.yml	false	false(unreach-call)	99.887614397	69.98353379499895	1139.290112	cloud-24259	false(unreach-call)	107.033347971	75.4701541559989	1011.032064	cloud-24276	false(unreach-call)	112.038488544	78.13956847000009	1316.642816	cloud-23933	TIMEOUT	990.37678311	963.206562042993	1096.744960	cloud-23979
eca-rers2012/Problem01_label57.yml	false	false(unreach-call)	90.759699338	62.17756376699981	1034.776576	cloud-24259	false(unreach-call)	98.453377874	69.14310983000178	1169.907712	cloud-24276	false(unreach-call)	113.363392772	78.58453564500087	1190.342656	cloud-24259	TIMEOUT	990.316022884	968.3199101859936	939.765760	cloud-23941
eca-rers2012/Problem01_label58.yml	true	true	203.760010626	154.1538542950002	2128.920576	cloud-23979	true	118.797760824	87.40522379299728	1261.457408	cloud-24276	true	98.269273458	73.1873635669981	1223.426048	cloud-23979	TIMEOUT	990.310010267	963.8515706410108	1005.203456	cloud-23980
eca-rers2012/Problem01_label59.yml	true	true	91.494878358	65.22006588300064	1074.077696	cloud-23979	true	100.752071908	71.86171866100267	1026.330624	cloud-23979	true	93.4439696	64.81568107500061	1005.113344	cloud-23979	TIMEOUT	990.371564709	968.7137273850094	1029.623808	cloud-23980
eca-rers2012/Problem02_label00.yml	true	true	83.780480762	58.32104312900083	1223.503872	cloud-23979	true	80.872368352	56.38692758099933	1049.542656	cloud-24261	true	98.338574147	67.9791306799998	955.576320	cloud-23933	TIMEOUT	990.297289397	962.9290332660021	874.536960	cloud-23982
eca-rers2012/Problem02_label01.yml	true	true	72.763658946	49.75157107399991	899.698688	cloud-24259	true	92.173184237	63.11855527800071	940.802048	cloud-24276	true	100.297769064	66.8116823349992	978.243584	cloud-24259	TIMEOUT	990.345852189	965.607579367992	971.001856	cloud-23980
eca-rers2012/Problem02_label02.yml	true	true	109.824976427	82.61580949999916	1212.678144	cloud-23933	true	116.841641969	86.40814239998872	1058.828288	cloud-24261	true	134.565503505	102.65768380899681	1271.894016	cloud-23933	TIMEOUT	990.34293987	965.1722268029989	980.320256	cloud-23979
eca-rers2012/Problem02_label03.yml	true	true	78.814554057	52.09425126699989	941.617152	cloud-24259	true	89.034855023	61.04115546399771	1070.370816	cloud-23933	true	92.986222206	64.78568965399609	1067.716608	cloud-24259	TIMEOUT	990.39743184	965.6896162870107	1010.610176	cloud-23980
eca-rers2012/Problem02_label04.yml	true	true	86.39851405	61.00663417600117	1060.024320	cloud-23933	true	85.87690515	59.414901355994516	967.421952	cloud-24261	true	88.729159472	60.51896570499957	1176.182784	cloud-23979	TIMEOUT	990.357409506	961.2734012129949	988.442624	cloud-23938
eca-rers2012/Problem02_label05.yml	true	true	86.121000088	59.535206237998864	1010.581504	cloud-23979	true	77.681003622	55.06926683599886	1015.226368	cloud-23979	true	89.123884341	60.73570726300022	951.648256	cloud-23933	TIMEOUT	990.358964894	961.9242765870003	931.905536	cloud-23938
eca-rers2012/Problem02_label06.yml	true	true	117.165404332	86.891530117	1170.526208	cloud-24259	true	132.480062062	100.90508975100238	1146.490880	cloud-24276	true	112.609625961	83.36667403400497	1131.683840	cloud-23979	TIMEOUT	990.383058997	963.992831429001	887.205888	cloud-23979
eca-rers2012/Problem02_label07.yml	true	true	78.027062283	52.50616523000099	1054.777344	cloud-23933	true	92.441837399	62.93053467199934	1114.533888	cloud-23933	true	94.147836027	64.04842151499997	1289.818112	cloud-23933	TIMEOUT	990.37433804	963.6876329369843	1115.394048	cloud-23933
eca-rers2012/Problem02_label08.yml	true	true	99.227538638	73.62130703799994	1219.596288	cloud-24259	true	114.95862314	86.65953719099343	1047.777280	cloud-23933	true	116.517017566	84.24901505200023	1266.503680	cloud-23933	TIMEOUT	990.302180102	964.4055208729987	879.468544	cloud-23982
eca-rers2012/Problem02_label09.yml	true	true	74.907795446	50.59279102200162	1163.124736	cloud-23933	true	77.115958996	54.554185580000194	1104.064512	cloud-23979	true	86.298037379	58.25402972500069	1107.144704	cloud-23979	TIMEOUT	990.350222118	967.6515222890012	1075.396608	cloud-23933
eca-rers2012/Problem02_label10.yml	true	true	98.962942762	69.55454614599967	985.649152	cloud-23979	true	94.05213479	64.85178482499032	950.284288	cloud-24261	true	98.914492949	69.10707759499928	1055.768576	cloud-24259	TIMEOUT	990.456420275	961.9854620229744	1101.615104	cloud-23938
eca-rers2012/Problem02_label11.yml	true	true	114.089781457	81.06633738200071	1216.835584	cloud-23979	true	93.7536875	67.39885134900032	1018.155008	cloud-23979	true	96.794116444	68.69864362799854	1016.066048	cloud-23979	TIMEOUT	990.269595699	971.3578956789861	902.852608	cloud-23980
